sample_index,oracle_target_label,task_candidate,clip_candidate,transferred_clip_to_task_mass,baseline_output_first_order,candidate_output_first_order,baseline_feature_first_order,candidate_feature_first_order,candidate_minus_baseline_feature_first_order,oracle_usage
15927,3,3,11,0.08667251805541631,-5.598831296709358e-06,-4.811000702406221e-06,-4.980459339838929e-06,-4.269747752412792e-06,7.107115874261376e-07,diagnostic_only_after_pair_neutralization_signal_lock
15996,3,6,3,0.09287524428250746,0.005481763397372453,0.0044179230859875684,0.005165203453103756,0.004169312069606854,-0.0009958913834969023,diagnostic_only_after_pair_neutralization_signal_lock
16039,3,3,7,0.24130519426434746,0.00203162201223965,0.0026255013534583517,0.0016933274164672124,0.0023169170683968233,0.0006235896519296109,diagnostic_only_after_pair_neutralization_signal_lock
16086,3,3,1,0.2909096598118134,0.002335925900867418,0.0027511687286799324,0.002147047671376933,0.0025637080898166208,0.00041666041843968797,diagnostic_only_after_pair_neutralization_signal_lock
16373,3,6,7,0.3036760990483341,0.0028722830544302114,0.0019294934811728993,0.002466581011036752,0.0017368220854515207,-0.0007297589255852313,diagnostic_only_after_pair_neutralization_signal_lock
16404,3,3,7,0.2753418395886083,-6.330128457544345e-05,-4.066032767813621e-05,-6.369087243319175e-05,-4.074993605072848e-05,2.2940936382463275e-05,diagnostic_only_after_pair_neutralization_signal_lock
16464,3,3,11,0.21567399195525166,0.0005313176066521129,0.0005339142124381556,0.000491653401552554,0.0004939264989347379,2.2730973821839242e-06,diagnostic_only_after_pair_neutralization_signal_lock
16493,3,3,7,0.24338650828924022,0.0012629612326281697,0.002173270795456515,0.0008556709959317352,0.001799773670524534,0.0009441026745927989,diagnostic_only_after_pair_neutralization_signal_lock
16511,3,3,7,0.2123210429059192,-0.0007294646733917647,-0.00020148084630234383,-0.0007926265971698674,-0.00024600656459105913,0.0005466200325788083,diagnostic_only_after_pair_neutralization_signal_lock
16518,3,3,7,0.20979441699349938,0.000997205119063086,0.001630828041571701,0.0008414682806852649,0.001496991286808001,0.0006555230061227361,diagnostic_only_after_pair_neutralization_signal_lock
16522,3,3,7,0.003573570841134799,-0.00014701835890585283,-0.00014610543892381686,-0.00014216405304754565,-0.00014124648278866482,9.175702588808251e-07,diagnostic_only_after_pair_neutralization_signal_lock
16613,3,3,7,0.2195078833422443,0.00036168368072977107,0.0010494023587203057,0.00018172558360083266,0.0008856083587769203,0.0007038827751760876,diagnostic_only_after_pair_neutralization_signal_lock
16619,3,3,7,0.2755465704385156,0.0003333414357297248,0.00035801958765789815,0.0003002081842225143,0.0003254112133192314,2.5203029096717124e-05,diagnostic_only_after_pair_neutralization_signal_lock
16688,3,3,7,0.33002210435032553,0.0018132063919379367,0.0018221492049334458,0.001681281164127696,0.0016901821304643129,8.900966336616899e-06,diagnostic_only_after_pair_neutralization_signal_lock
16805,3,3,10,0.051102321110735205,0.0013807244798736888,0.0015473052031481015,0.0008314401701075093,0.0009969811795305324,0.00016554100942302319,diagnostic_only_after_pair_neutralization_signal_lock
16813,3,6,4,0.31379451335031094,0.0027013054357677255,0.0013707578150078414,0.0021417935185014158,0.0009954202159539456,-0.0011463733025474702,diagnostic_only_after_pair_neutralization_signal_lock
16831,3,3,7,0.24089874902927064,0.000935693699122714,0.0013619634143533627,0.0007547360208288738,0.0011765672800464633,0.00042183125921758957,diagnostic_only_after_pair_neutralization_signal_lock
16891,3,3,11,0.14252723398870298,1.8827652752470532e-06,1.900143425112387e-06,1.8677900623426514e-06,1.8820979857331718e-06,1.4307923390520368e-08,diagnostic_only_after_pair_neutralization_signal_lock
16911,3,3,7,0.19455215879396953,-0.0001198277062228774,-7.866085190050813e-05,-0.00011096307888104945,-7.105298124056505e-05,3.9910097640484405e-05,diagnostic_only_after_pair_neutralization_signal_lock
16929,3,3,7,0.1506317400881369,0.0005796164564506644,0.0011283052556758687,0.00031095804349567225,0.0008929143495045755,0.0005819563060089033,diagnostic_only_after_pair_neutralization_signal_lock
17105,3,3,7,0.14849638019286643,0.00032374929792509824,0.0003946775411272261,0.00032859964923194094,0.00040039001217561754,7.17903629436766e-05,diagnostic_only_after_pair_neutralization_signal_lock
17148,3,3,7,0.34469343911724254,0.0006766212998624102,0.0017040391500762497,0.00028587710998202026,0.0013403167089940473,0.001054439599012027,diagnostic_only_after_pair_neutralization_signal_lock
17181,3,3,7,0.3850937036979009,0.0012111516466233943,0.0012535827013255042,0.0011760621815842629,0.001219495037672208,4.343285608794504e-05,diagnostic_only_after_pair_neutralization_signal_lock
17365,3,1,7,0.09840197594281513,0.0033974399527025205,0.0031369061513216202,0.0028113561071822757,0.002696392044785265,-0.00011496406239701069,diagnostic_only_after_pair_neutralization_signal_lock
17369,3,3,7,0.31821966138595253,0.00040518252427692046,0.0006108790097244751,0.0004125853390609039,0.0006218943695561129,0.00020930903049520903,diagnostic_only_after_pair_neutralization_signal_lock
17374,3,3,7,0.06905607421250955,0.0003581140756795251,0.0005897474606010903,8.179936522069584e-05,0.00032129876603459115,0.00023949940081389532,diagnostic_only_after_pair_neutralization_signal_lock
17434,3,3,7,0.38612945836957707,0.001860808549895052,0.003169030650053463,0.00161723090759136,0.0029722108344272316,0.0013549799268358716,diagnostic_only_after_pair_neutralization_signal_lock
17551,3,3,7,0.38995196437936197,0.002552986978693702,0.003882212163482279,0.0020836725388136993,0.003439700439894705,0.0013560279010810055,diagnostic_only_after_pair_neutralization_signal_lock
17574,3,3,7,0.04172585175049792,0.004026247496522807,0.00402649470215204,0.003727342101458665,0.003727591978657979,2.498771993139637e-07,diagnostic_only_after_pair_neutralization_signal_lock
17588,3,3,7,0.0019497689643484806,-0.0007715813266651738,-0.0007686582017272422,-0.0007346981266108969,-0.0007317701659928106,2.9279606180862778e-06,diagnostic_only_after_pair_neutralization_signal_lock
17734,3,3,7,0.46739507238008676,0.0009682331043670809,0.001440558147701716,0.0006359825976969609,0.0011035486943272623,0.0004675660966303014,diagnostic_only_after_pair_neutralization_signal_lock
17772,3,6,7,0.36383565090071673,0.0008007716079787193,-0.0004526154464333435,0.00043453141208229146,-0.0006004706012345655,-0.0010350020133168569,diagnostic_only_after_pair_neutralization_signal_lock
17811,3,3,7,0.0017254296224968324,0.0009287830250002251,0.0009305372881739059,0.000814143790354013,0.0008159324008532932,1.7886104992802156e-06,diagnostic_only_after_pair_neutralization_signal_lock
17854,3,3,1,0.1838513123959146,-0.0001961271928264635,0.0003484750845591703,-0.00012360136467131697,0.00039960604823822103,0.000523207412909538,diagnostic_only_after_pair_neutralization_signal_lock
17893,3,2,7,0.23576179566684025,0.0029379025328427136,0.002085814381754411,0.0025639886620131428,0.0018404209714826675,-0.0007235676905304753,diagnostic_only_after_pair_neutralization_signal_lock
17903,3,3,7,0.10731273746107822,-0.00014705222695574638,-0.0001198857329899829,-0.0001458685960687677,-0.00011803628454628025,2.7832311522487453e-05,diagnostic_only_after_pair_neutralization_signal_lock
17911,3,3,7,0.06534190166298326,0.0003507398394633316,0.0005036189572491976,0.00037563360695450434,0.0005325776064066508,0.00015694399945214647,diagnostic_only_after_pair_neutralization_signal_lock
17943,3,10,7,0.23183232058704206,0.004394914217193952,0.0036034011450178398,0.004358038842590435,0.0035528142592037458,-0.000805224583386689,diagnostic_only_after_pair_neutralization_signal_lock
17986,3,6,7,0.015730824352090944,0.003651707022813735,0.003561308424258028,0.0033013633415495047,0.003225266401418175,-7.609694013132988e-05,diagnostic_only_after_pair_neutralization_signal_lock
17988,3,3,9,0.054142479134833305,-4.191331879326255e-05,-3.8759153114804845e-05,-3.8622647850986945e-05,-3.579544756684569e-05,2.8272002841412533e-06,diagnostic_only_after_pair_neutralization_signal_lock
18036,3,3,7,0.23385156797611592,-0.00030116947053977663,-0.00018005075199812123,-0.0002804371353361191,-0.0001687376167658917,0.00011169951857022738,diagnostic_only_after_pair_neutralization_signal_lock
18057,3,3,7,0.000614924341474532,-0.00041822039032430214,-0.0004168182161915103,-0.0004516848949179755,-0.00045022906251727555,1.4558324006999418e-06,diagnostic_only_after_pair_neutralization_signal_lock
18177,3,1,7,0.16864811506439178,0.0023669636475683173,0.0020963847880792977,0.001956561054409076,0.0018424799785039174,-0.00011408107590515871,diagnostic_only_after_pair_neutralization_signal_lock
18205,3,3,7,0.05168389773025722,0.002973159778380183,0.0031388751158865588,0.0028732259421113877,0.00303197369380365,0.00015874775169226214,diagnostic_only_after_pair_neutralization_signal_lock
18315,3,3,7,0.02662668535292939,0.00012974738670195858,0.0001843348658002843,8.683522831049359e-05,0.00014274700808201735,5.591177977152376e-05,diagnostic_only_after_pair_neutralization_signal_lock
18318,3,0,3,0.13242546249168796,0.006434742241029991,0.005168885888873221,0.005536699845784112,0.004448421113070019,-0.0010882787327140932,diagnostic_only_after_pair_neutralization_signal_lock
18380,3,3,7,0.06489134971843649,0.0013957718884944164,0.0017000749171554013,0.0013867551035974856,0.0016907972886624403,0.0003040421850649547,diagnostic_only_after_pair_neutralization_signal_lock
18430,3,3,7,0.19544120160487552,-0.0003356183715658948,-0.00018923399645562374,-0.00032746972377733965,-0.00018523645704220522,0.00014223326673513443,diagnostic_only_after_pair_neutralization_signal_lock
18458,3,3,7,0.345862532655777,0.0007922002387953222,0.0008063466645047157,0.0007341042213593367,0.000748573032531824,1.4468811172487265e-05,diagnostic_only_after_pair_neutralization_signal_lock
18467,3,3,7,0.33139726385580437,0.001665729016261031,0.001915142212615583,0.0016512105079677735,0.0019076944307105169,0.0002564839227427434,diagnostic_only_after_pair_neutralization_signal_lock
18482,3,3,7,0.21869460487412554,0.0007442474681482404,0.0015358843983886094,0.0004519502029324725,0.0012403660491030139,0.0007884158461705414,diagnostic_only_after_pair_neutralization_signal_lock
18494,3,3,7,0.4544690695777892,0.0004687298130713972,0.0006854941945624877,0.0003926729035113425,0.0006155477648822343,0.0002228748613708918,diagnostic_only_after_pair_neutralization_signal_lock
18495,3,3,9,0.1386326297485318,0.0009476827686306298,0.0013172948881572727,0.000925756932486344,0.0012572514063286637,0.00033149447384231965,diagnostic_only_after_pair_neutralization_signal_lock
18509,3,3,7,0.19154346665604186,-0.00012023169725054678,-5.541696219589616e-05,-0.0001292285055053625,-6.282238840924832e-05,6.640611709611419e-05,diagnostic_only_after_pair_neutralization_signal_lock
18588,3,3,7,0.3530420347987974,0.00035424264526638736,0.002013478651345774,-0.0002280298129621359,0.0014963251770342989,0.0017243549899964346,diagnostic_only_after_pair_neutralization_signal_lock
18717,3,6,7,0.10699257552637204,0.001988061596630716,0.0017352152764675555,0.0017806969816118756,0.001584648027355024,-0.0001960489542568516,diagnostic_only_after_pair_neutralization_signal_lock
18724,3,3,11,0.05086064421069053,-5.261781290223695e-05,-4.777611425347381e-05,-4.942922741943946e-05,-4.506293830520381e-05,4.36628911423565e-06,diagnostic_only_after_pair_neutralization_signal_lock
18780,3,3,7,0.2611790058542674,-1.5602591655461505e-05,-1.0377076683086048e-05,-1.582032441064962e-05,-1.0485993404983601e-05,5.334331005666019e-06,diagnostic_only_after_pair_neutralization_signal_lock
18788,3,3,7,0.4388500492717079,0.0025297141412031453,0.0030353040563680933,0.002350106997215169,0.0028625255373868775,0.0005124185401717083,diagnostic_only_after_pair_neutralization_signal_lock
18833,3,2,7,0.1268788218206546,0.0018473741234437508,0.0014288066914405861,0.0018477757392653855,0.0014669049268100274,-0.00038087081245535815,diagnostic_only_after_pair_neutralization_signal_lock
18851,3,3,7,0.4360044924185041,-0.0008030333838343464,0.0006500023143432686,-0.001009450401335689,0.00047671109598286255,0.0014861614973185515,diagnostic_only_after_pair_neutralization_signal_lock
18852,3,3,7,0.47352928692122237,9.893729041267975e-05,0.0008651405570180389,-0.00016107301614396555,0.0006315057566659516,0.0007925787728099171,diagnostic_only_after_pair_neutralization_signal_lock
18876,3,3,7,0.19011660417591353,0.003981257240043398,0.004061735227856378,0.00324100318345803,0.003320802970742074,7.97997872840437e-05,diagnostic_only_after_pair_neutralization_signal_lock
18889,3,3,7,0.3462219943858106,-0.00019675691806511186,-9.813319210962654e-05,-0.00020378606447572203,-0.00010287391414694384,0.00010091215032877819,diagnostic_only_after_pair_neutralization_signal_lock
18896,3,3,7,0.1931509189687433,0.0014395904856078165,0.0018110608077312061,0.0012490329550575699,0.0016279849562136444,0.0003789520011560745,diagnostic_only_after_pair_neutralization_signal_lock
18927,3,3,7,0.37203358229346506,0.0050991439995711815,0.005112463157579237,0.004256352765727126,0.004269740534196085,1.3387768468958727e-05,diagnostic_only_after_pair_neutralization_signal_lock
18960,3,0,7,0.40702765362929416,2.343250485688968e-06,-0.0010219989280897358,-0.0002884592017232638,-0.001015618656426726,-0.0007271594547034622,diagnostic_only_after_pair_neutralization_signal_lock
18965,3,3,7,0.2340387079516743,0.0018453269015732527,0.0023033170386205426,0.0016185958080132878,0.0020908172901341684,0.00047222148212088064,diagnostic_only_after_pair_neutralization_signal_lock
19043,3,3,7,0.36498344445186115,1.147918808969966e-06,1.7751499019277486e-06,1.0868710269650423e-06,1.7143853958612486e-06,6.275143688962063e-07,diagnostic_only_after_pair_neutralization_signal_lock
19063,3,3,7,0.4156150703922048,-0.0005579946748479597,0.00013680822256428618,-0.0006248554593766314,6.845062156706473e-05,0.0006933060809436961,diagnostic_only_after_pair_neutralization_signal_lock
19116,3,3,7,0.003769552256870534,0.004226273145878885,0.0042376391354919385,0.0033665036877242116,0.003378247475634616,1.1743787910404278e-05,diagnostic_only_after_pair_neutralization_signal_lock
19125,3,3,7,0.17818619239455497,0.0014583324139035578,0.002035749910471185,0.001001645165041299,0.0015913726500222118,0.0005897274849809128,diagnostic_only_after_pair_neutralization_signal_lock
19134,3,3,7,0.45454527014069074,-0.0001862319932076779,0.0015899574294544795,-0.0006078291860970572,0.0011596999205169514,0.0017675291066140087,diagnostic_only_after_pair_neutralization_signal_lock
19154,3,3,7,0.3670514110639386,-0.00039201458046711664,2.9369498575284746e-06,-0.00044628360552256244,-3.9681296691486905e-05,0.00040660230883107556,diagnostic_only_after_pair_neutralization_signal_lock
19185,3,3,7,0.4647340625181797,-0.0013172001056685368,-8.066512252455729e-05,-0.001628019142951687,-0.00035145696216690864,0.0012765621807847784,diagnostic_only_after_pair_neutralization_signal_lock
19199,3,3,7,0.06122905864090067,0.000730846888372962,0.0008955712523772933,0.0005632971136055861,0.0007275658647361264,0.00016426875113054022,diagnostic_only_after_pair_neutralization_signal_lock
19277,3,11,1,0.18894613716649644,0.0047870044196132,0.004328236507038675,0.004318677471746611,0.003959294771258022,-0.0003593827004885891,diagnostic_only_after_pair_neutralization_signal_lock
19296,3,3,7,0.40838011976003075,-0.00012323815026568188,-6.363219625879921e-05,-0.00012260645405340982,-6.357679842165082e-05,5.9029655631759e-05,diagnostic_only_after_pair_neutralization_signal_lock
19359,3,3,7,0.24577533751755362,0.00030318399255722977,0.000692613358582153,0.00026627197033299234,0.0006596445343832414,0.000393372564050249,diagnostic_only_after_pair_neutralization_signal_lock
19422,3,6,3,0.3751424847498,0.011359518312498415,0.007448608626549552,0.010627091785571342,0.006974882664311181,-0.0036522091212601616,diagnostic_only_after_pair_neutralization_signal_lock
19480,3,3,7,0.29530100731033243,0.00513833497750802,0.005139947657590514,0.004198332086131651,0.004199991233275205,1.659147143553627e-06,diagnostic_only_after_pair_neutralization_signal_lock
19526,3,3,7,0.3284115716752646,-0.00013963121641467088,-8.758852559549404e-05,-0.00013645982139979818,-8.493073689124197e-05,5.1529084508556214e-05,diagnostic_only_after_pair_neutralization_signal_lock
19601,3,3,2,0.1933755122672524,-0.00014541106749397972,-0.000103763451720184,-0.0001358792150720139,-9.622917686689708e-05,3.965003820511682e-05,diagnostic_only_after_pair_neutralization_signal_lock
19669,3,3,7,0.19718489904387232,0.0013772280044967633,0.002109266145753144,0.001262158986986507,0.0019873622654043147,0.0007252032784178077,diagnostic_only_after_pair_neutralization_signal_lock
19805,3,3,11,0.15480164559033466,-0.00017897494059324073,-0.0001249307183974685,-0.00015686616975937921,-0.00011076244684851017,4.610372291086904e-05,diagnostic_only_after_pair_neutralization_signal_lock
19815,3,3,7,0.3003967279902613,-0.00034107447499664463,-0.00016036530016990758,-0.0003646887810885134,-0.00017944095329784973,0.0001852478277906637,diagnostic_only_after_pair_neutralization_signal_lock
19838,3,3,7,0.036284195095919125,0.0013109943019013767,0.0013874910510301842,0.0012018128652432356,0.0012801958095334876,7.8382944290252e-05,diagnostic_only_after_pair_neutralization_signal_lock
19967,3,3,11,0.07732505491958624,-0.00014825739315252264,-9.33279471338025e-05,-0.00010004441755516994,-5.084014517503132e-05,4.9204272380138625e-05,diagnostic_only_after_pair_neutralization_signal_lock
20016,3,3,7,0.09372107344606842,-0.0005888255879847261,-0.0004906262647653169,-0.000582928133051046,-0.00048092724503443895,0.00010200088801660707,diagnostic_only_after_pair_neutralization_signal_lock
20054,3,3,7,0.0278045185627131,0.0019745647784774577,0.0019764977759478605,0.0018004083950165267,0.0018023159762797442,1.9075812632174567e-06,diagnostic_only_after_pair_neutralization_signal_lock
20063,3,3,7,0.19982675532657249,0.002256356168266234,0.0030398032721820484,0.0015459522101765877,0.0023224160491710872,0.0007764638389944995,diagnostic_only_after_pair_neutralization_signal_lock
20088,3,3,7,0.20571325815649336,-5.179666234036745e-05,-3.890344675616022e-05,-5.122027178597481e-05,-3.796114947048649e-05,1.325912231548832e-05,diagnostic_only_after_pair_neutralization_signal_lock
20093,3,3,7,0.2865810972118431,0.0034048961448560435,0.00394903772972483,0.0030840691087973653,0.0036406029421652214,0.0005565338333678562,diagnostic_only_after_pair_neutralization_signal_lock
20151,3,3,7,0.06001570234698517,0.0007169386987382967,0.0007772572668284462,0.0006857345456783999,0.0007435608545331371,5.782630885473711e-05,diagnostic_only_after_pair_neutralization_signal_lock
20159,3,3,7,0.04687421078212445,-1.8030833476783239e-06,1.0321572733859557e-05,-1.6468741663185902e-05,-4.593336871127822e-06,1.187540479205808e-05,diagnostic_only_after_pair_neutralization_signal_lock
20214,3,3,7,0.29272352185868955,-5.467940515845835e-05,1.6015341024389193e-05,-6.0190428548774204e-05,9.785070195206139e-06,6.997549874398034e-05,diagnostic_only_after_pair_neutralization_signal_lock
20332,3,3,7,0.2531967081095008,-0.0003895416340454292,-3.68948206013826e-05,-0.0004950995116699328,-0.0001302583037690943,0.0003648412079008385,diagnostic_only_after_pair_neutralization_signal_lock
20358,3,3,7,0.2153351482031886,0.0004456603840076656,0.0013391800334017323,0.00018776744885545338,0.0010916013720279282,0.0009038339231724748,diagnostic_only_after_pair_neutralization_signal_lock
20365,3,3,7,0.07970500115236354,0.005235398598881702,0.0052857405975934475,0.004040810910233935,0.00409186116595225,5.105025571831498e-05,diagnostic_only_after_pair_neutralization_signal_lock
20371,3,3,7,0.00930063196570291,0.0002570512197237512,0.0002687859418219145,7.910460751209195e-05,9.117838037819366e-05,1.2073772866101715e-05,diagnostic_only_after_pair_neutralization_signal_lock
20382,3,8,7,0.41017845797104624,0.0021982806778923607,0.0011211839997141329,0.0011336163850228843,0.0006694279806002943,-0.00046418840442258996,diagnostic_only_after_pair_neutralization_signal_lock
20411,3,3,7,0.23468122449613515,-0.00031588502092301827,-0.0002233764623134952,-0.0003040730876840305,-0.00021316536360873765,9.090772407529282e-05,diagnostic_only_after_pair_neutralization_signal_lock
20439,3,3,7,0.3879461446519939,-0.0002429229610971392,-0.00013618353156508807,-0.0002471842488853482,-0.00013761245272322787,0.00010957179616212035,diagnostic_only_after_pair_neutralization_signal_lock
20443,3,3,7,0.14146896934188252,-5.28313576167929e-05,-4.3538644653525476e-05,-5.116938144094969e-05,-4.1732511853571205e-05,9.436869587378487e-06,diagnostic_only_after_pair_neutralization_signal_lock
20466,3,3,7,0.3518554912533936,-0.0004755326589677329,-0.0002482638565152383,-0.0004955389633176291,-0.0002611266193065691,0.00023441234401106,diagnostic_only_after_pair_neutralization_signal_lock
20467,3,3,7,0.1262456508110248,-1.2622503723450035e-05,-1.0431217238674515e-05,-1.243390692629352e-05,-1.0210595143664684e-05,2.2233117826288357e-06,diagnostic_only_after_pair_neutralization_signal_lock
20473,3,3,7,0.19654703153037428,0.00030130798565701397,0.00031538119147968746,0.00027557427718681213,0.00029016693896980513,1.4592661782993001e-05,diagnostic_only_after_pair_neutralization_signal_lock
20508,3,3,7,0.3396231830114787,-0.00036588160355052204,0.0005865392925763285,-0.0005423059721470619,0.00042063804631246936,0.0009629440184595313,diagnostic_only_after_pair_neutralization_signal_lock
20532,3,3,11,0.004084437106624927,0.0007242450651475599,0.0007379744858779275,0.0006625742974409304,0.0006746832773319336,1.2108979891003232e-05,diagnostic_only_after_pair_neutralization_signal_lock
20618,3,3,7,0.14895962905167476,0.0014917254705493356,0.0015217864607595189,0.001302105603376844,0.0013327043331125767,3.059872973573273e-05,diagnostic_only_after_pair_neutralization_signal_lock
20630,3,3,7,0.23045837420526244,-0.0006413586151642339,-0.00014199548797376408,-0.0007172238666986539,-0.00020872440500930954,0.0005084994616893445,diagnostic_only_after_pair_neutralization_signal_lock
20698,3,3,7,0.382643184963743,-3.3279830136170604e-05,-1.894604350917209e-05,-3.2910249229290805e-05,-1.8703677324163885e-05,1.420657190512692e-05,diagnostic_only_after_pair_neutralization_signal_lock
20719,3,3,6,0.13638223536891478,-0.00034859695889295815,-0.0002196155302290473,-0.000305216033175876,-0.00018591600541043572,0.00011930002776544026,diagnostic_only_after_pair_neutralization_signal_lock
20721,3,3,7,0.062267567593144946,0.0006674978596274115,0.0007531483760346465,0.0006202444548922598,0.0007035392283493283,8.32947734570685e-05,diagnostic_only_after_pair_neutralization_signal_lock
20734,3,1,7,0.48013974593695746,0.00020517633511809452,-0.0002027191740179026,-0.00035141359801827495,-0.00046231996548205877,-0.00011090636746378382,diagnostic_only_after_pair_neutralization_signal_lock
20806,3,11,7,0.1447401196856171,0.0092674410135264,0.008518525462829985,0.007869536185227276,0.007309860036190309,-0.0005596761490369671,diagnostic_only_after_pair_neutralization_signal_lock
20943,3,3,7,0.35774829118784685,0.0017898636877100723,0.0018933829503461103,0.0017018064705110812,0.0018036523071556431,0.00010184583664456194,diagnostic_only_after_pair_neutralization_signal_lock
20955,3,3,7,0.359533631001403,-0.0002573245316358932,-0.0001517132393583106,-0.0002609274450546757,-0.00015286234979264984,0.00010806509526202588,diagnostic_only_after_pair_neutralization_signal_lock
20958,3,3,7,0.33768001991767366,0.001476210381833609,0.0017274908273329323,0.0013184737366695866,0.0015767965797779827,0.0002583228431083961,diagnostic_only_after_pair_neutralization_signal_lock
20966,3,3,7,0.2663539545357005,9.819802592854358e-05,0.0006012439254479666,-8.41046883297851e-05,0.00044037257443292865,0.0005244772627627138,diagnostic_only_after_pair_neutralization_signal_lock
20982,3,3,4,0.18069469091136697,-0.00026967623663229985,-0.00016061402685602557,-0.00026835846521528546,-0.00016165844599467708,0.00010670001922060839,diagnostic_only_after_pair_neutralization_signal_lock
21019,3,3,11,0.41820409970757616,-4.0519975422484926e-05,-2.2018671440702224e-05,-3.595070286588936e-05,-1.9529953742961444e-05,1.6420749122927914e-05,diagnostic_only_after_pair_neutralization_signal_lock
21085,3,3,7,0.2423668391485661,0.0010502144670650531,0.0012801733219831518,0.001089613476528402,0.0013206907257253104,0.00023107724919690844,diagnostic_only_after_pair_neutralization_signal_lock
21098,3,3,7,0.14269701790255052,0.003542453872787295,0.003709845775280095,0.003263344491018938,0.0034347241949881737,0.00017137970396923592,diagnostic_only_after_pair_neutralization_signal_lock
21120,3,3,10,0.11283642093119589,-0.0001602825300461783,-5.937972690521795e-05,-0.00016287673932191814,-6.053497937544968e-05,0.00010234175994646845,diagnostic_only_after_pair_neutralization_signal_lock
21138,3,3,7,0.30449255789089064,-0.00011454991776615965,-7.104204959287918e-05,-0.00011545353170488083,-7.098807010840743e-05,4.4465461596473395e-05,diagnostic_only_after_pair_neutralization_signal_lock
21169,3,3,7,0.17306081647719335,0.0009163721196059849,0.0009836224572039123,0.0007988576584833679,0.0008683592808191429,6.950162233577495e-05,diagnostic_only_after_pair_neutralization_signal_lock
21186,3,3,7,0.13071205693924987,0.0009725922615805842,0.0012259468787125072,0.0008779047724092967,0.0011371539886039297,0.0002592492161946331,diagnostic_only_after_pair_neutralization_signal_lock
21236,3,3,7,0.4830441474603489,0.0010001490289667007,0.001980623279688752,0.0006905835301305985,0.0016884003667674242,0.0009978168366368257,diagnostic_only_after_pair_neutralization_signal_lock
21295,3,3,7,0.06180462234352124,0.0009626178575128049,0.0010884669453181022,0.0008925676089971111,0.0010226598771988428,0.0001300922682017317,diagnostic_only_after_pair_neutralization_signal_lock
21330,3,3,7,0.1391844835517821,0.0033856048407096212,0.003474314307778268,0.0034495361127683238,0.003538421309259871,8.888519649154734e-05,diagnostic_only_after_pair_neutralization_signal_lock
21402,3,3,7,0.3521641275008526,0.0004834929221167718,0.002024735906132102,0.0001587811528232484,0.0017419941019188728,0.0015832129490956244,diagnostic_only_after_pair_neutralization_signal_lock
21416,3,3,11,0.1214484375592188,0.0029419303198299092,0.0032892695041813256,0.002759057380982444,0.0030703541008680153,0.00031129671988557126,diagnostic_only_after_pair_neutralization_signal_lock
21425,3,3,7,0.29535203475151606,0.0004255917631853045,0.00116229890974627,0.00032198589665473614,0.0010788712560444087,0.0007568853593896725,diagnostic_only_after_pair_neutralization_signal_lock
21488,3,3,7,0.3734878113654286,-0.00038443143273724433,-0.00020846014364881145,-0.00038565770750270965,-0.00020775745263788587,0.00017790025486482379,diagnostic_only_after_pair_neutralization_signal_lock
21554,3,6,9,0.1856918717023411,0.007209349374633503,0.0063805980897746715,0.006732940947341818,0.0059017313167323265,-0.0008312096306094911,diagnostic_only_after_pair_neutralization_signal_lock
21558,3,3,6,0.16850467561926863,0.0031644308627957595,0.003287351494982757,0.0026853679625294096,0.0028002714047720466,0.00011490344224263701,diagnostic_only_after_pair_neutralization_signal_lock
21565,3,3,7,0.2035835580789239,-0.00020804157853878042,-0.0001432865846226702,-0.000217405330645928,-0.00015055725780631758,6.684807283961042e-05,diagnostic_only_after_pair_neutralization_signal_lock
21592,3,3,7,0.1159465173967569,0.0016251973256203591,0.0017194673478607995,0.001516610425484598,0.0016157429675388957,9.913254205429775e-05,diagnostic_only_after_pair_neutralization_signal_lock
21630,3,3,7,0.24540566930327248,0.003344256535648625,0.003757482530888293,0.002376889615078648,0.002802069279337737,0.00042517966425908906,diagnostic_only_after_pair_neutralization_signal_lock
21668,3,3,7,0.3230342213936846,0.0017787003438966649,0.003092183011608714,0.001096840024256553,0.002416560665704973,0.00131972064144842,diagnostic_only_after_pair_neutralization_signal_lock
21692,3,3,9,0.19112443179817967,0.001988780354505612,0.0022972526257618543,0.0021507173904547704,0.0024286164247745027,0.00027789903431973224,diagnostic_only_after_pair_neutralization_signal_lock
21709,3,3,7,0.11072418992611543,0.0005529484857925038,0.0005862608622793061,0.0004771595694600298,0.0005111247647494983,3.3965195289468466e-05,diagnostic_only_after_pair_neutralization_signal_lock
21714,3,3,9,0.000980915484413425,-0.00016700477734027147,-0.00016412797395394941,-0.00014354576376558758,-0.0001410251671434232,2.520596622164375e-06,diagnostic_only_after_pair_neutralization_signal_lock
21736,3,3,7,0.45903109860112074,0.0018580230769901737,0.002617877152460103,0.0012422601329393267,0.0020226827153927446,0.000780422582453418,diagnostic_only_after_pair_neutralization_signal_lock
21772,3,3,7,0.3877211493889293,-2.939333246276446e-06,-1.4229276291474726e-06,-3.0040572121283077e-06,-1.4625304191094132e-06,1.5415267930188944e-06,diagnostic_only_after_pair_neutralization_signal_lock
21820,3,3,7,0.33443066038744235,-0.0006831133193199631,0.00013757642642462026,-0.0008185386412228658,-1.265140780921282e-05,0.0008058872334136529,diagnostic_only_after_pair_neutralization_signal_lock
